sg_uf,ano_arrecadacao,mes_arrecadacao,co_tipo_arrecadacao,va_arrecadacao,DATA_BASE
BA,1998,10,439,991,1998-10-01 00:00:00
BA,1998,10,499,7152037,1998-10-01 00:00:00
BA,1998,10,999,230705268,1998-10-01 00:00:00
BA,1998,11,119,2213290,1998-11-01 00:00:00
BA,1998,11,129,70479172,1998-11-01 00:00:00
BA,1998,11,131,28407358,1998-11-01 00:00:00
BA,1998,11,132,34717941,1998-11-01 00:00:00
BA,1998,11,133,4304181,1998-11-01 00:00:00
BA,1998,11,134,19437294,1998-11-01 00:00:00
BA,1998,11,135,4965314,1998-11-01 00:00:00
BA,1998,11,139,91832088,1998-11-01 00:00:00
BA,1998,11,211,21740365,1998-11-01 00:00:00
BA,1998,11,212,0,1998-11-01 00:00:00
BA,1998,11,219,21740365,1998-11-01 00:00:00
BA,1998,11,221,42956724,1998-11-01 00:00:00
BA,1998,11,222,3840301,1998-11-01 00:00:00
BA,1998,11,229,46797025,1998-11-01 00:00:00
BA,1998,11,239,749877,1998-11-01 00:00:00
BA,1998,11,249,3978092,1998-11-01 00:00:00
BA,1998,11,399,237789909,1998-11-01 00:00:00
BA,1998,11,409,1464567,1998-11-01 00:00:00
BA,1998,11,419,572128,1998-11-01 00:00:00
BA,1998,11,429,3894296,1998-11-01 00:00:00
BA,1998,11,439,1368,1998-11-01 00:00:00
BA,1998,11,499,5932359,1998-11-01 00:00:00
BA,1998,11,999,243722268,1998-11-01 00:00:00
BA,1998,12,119,2059224,1998-12-01 00:00:00
BA,1998,12,129,68074615,1998-12-01 00:00:00
BA,1998,12,131,30114099,1998-12-01 00:00:00
BA,1998,12,132,33822927,1998-12-01 00:00:00
BA,1998,12,133,4378761,1998-12-01 00:00:00
BA,1998,12,134,11204632,1998-12-01 00:00:00
BA,1998,12,135,5798052,1998-12-01 00:00:00
BA,1998,12,139,85318471,1998-12-01 00:00:00
BA,1998,12,211,21823092,1998-12-01 00:00:00
BA,1998,12,212,0,1998-12-01 00:00:00
BA,1998,12,219,21823092,1998-12-01 00:00:00
BA,1998,12,221,3251824,1998-12-01 00:00:00
BA,1998,12,222,33087795,1998-12-01 00:00:00
BA,1998,12,229,36339619,1998-12-01 00:00:00
BA,1998,12,239,687686,1998-12-01 00:00:00
BA,1998,12,249,3011192,1998-12-01 00:00:00
BA,1998,12,399,217313899,1998-12-01 00:00:00
BA,1998,12,409,1916461,1998-12-01 00:00:00
BA,1998,12,419,523473,1998-12-01 00:00:00
BA,1998,12,429,5174876,1998-12-01 00:00:00
BA,1998,12,439,2069,1998-12-01 00:00:00
BA,1998,12,499,7616879,1998-12-01 00:00:00
BA,1998,12,999,224930778,1998-12-01 00:00:00
BA,1998,2,119,1907281,1998-02-01 00:00:00
BA,1998,2,129,63385022,1998-02-01 00:00:00
BA,1998,2,131,28416865,1998-02-01 00:00:00
BA,1998,2,132,38168222,1998-02-01 00:00:00
BA,1998,2,133,6327204,1998-02-01 00:00:00
BA,1998,2,134,18279603,1998-02-01 00:00:00
BA,1998,2,135,3322185,1998-02-01 00:00:00
BA,1998,2,139,94514079,1998-02-01 00:00:00
BA,1998,2,211,19996788,1998-02-01 00:00:00
BA,1998,2,212,0,1998-02-01 00:00:00
BA,1998,2,219,19996788,1998-02-01 00:00:00
BA,1998,2,221,47636935,1998-02-01 00:00:00
BA,1998,2,222,3515822,1998-02-01 00:00:00
BA,1998,2,229,51152757,1998-02-01 00:00:00
BA,1998,2,239,764026,1998-02-01 00:00:00
BA,1998,2,249,4778354,1998-02-01 00:00:00
BA,1998,2,399,236498307,1998-02-01 00:00:00
BA,1998,2,409,4186098,1998-02-01 00:00:00
BA,1998,2,419,203318,1998-02-01 00:00:00
BA,1998,2,429,5209803,1998-02-01 00:00:00
BA,1998,2,439,428,1998-02-01 00:00:00
BA,1998,2,499,9599647,1998-02-01 00:00:00
BA,1998,2,999,246097954,1998-02-01 00:00:00
BA,1998,3,119,2444492,1998-03-01 00:00:00
BA,1998,3,129,64125581,1998-03-01 00:00:00
BA,1998,3,131,26273656,1998-03-01 00:00:00
BA,1998,3,132,29295247,1998-03-01 00:00:00
BA,1998,3,133,5715777,1998-03-01 00:00:00
BA,1998,3,134,17897720,1998-03-01 00:00:00
BA,1998,3,135,3342273,1998-03-01 00:00:00
BA,1998,3,139,82524673,1998-03-01 00:00:00
BA,1998,3,211,20154145,1998-03-01 00:00:00
BA,1998,3,212,0,1998-03-01 00:00:00
BA,1998,3,219,20154145,1998-03-01 00:00:00
BA,1998,3,221,37279802,1998-03-01 00:00:00
BA,1998,3,222,3137601,1998-03-01 00:00:00
BA,1998,3,229,40417403,1998-03-01 00:00:00
BA,1998,3,239,1551319,1998-03-01 00:00:00
BA,1998,3,249,4875338,1998-03-01 00:00:00
BA,1998,3,399,216092951,1998-03-01 00:00:00
BA,1998,3,409,5351332,1998-03-01 00:00:00
BA,1998,3,419,383235,1998-03-01 00:00:00
BA,1998,3,429,4290845,1998-03-01 00:00:00
BA,1998,3,439,1123,1998-03-01 00:00:00
BA,1998,3,499,10026535,1998-03-01 00:00:00
BA,1998,3,999,226119486,1998-03-01 00:00:00
BA,1998,4,119,2671105,1998-04-01 00:00:00
BA,1998,4,129,62068541,1998-04-01 00:00:00
BA,1998,4,131,30270344,1998-04-01 00:00:00
BA,1998,4,132,30974344,1998-04-01 00:00:00
BA,1998,4,133,5065356,1998-04-01 00:00:00
BA,1998,4,134,19660844,1998-04-01 00:00:00
BA,1998,4,135,3352863,1998-04-01 00:00:00
BA,1998,4,139,89323751,1998-04-01 00:00:00
BA,1998,4,211,0,1998-04-01 00:00:00
BA,1998,4,212,0,1998-04-01 00:00:00
BA,1998,4,219,19786476,1998-04-01 00:00:00
BA,1998,4,221,40934080,1998-04-01 00:00:00
BA,1998,4,222,3461615,1998-04-01 00:00:00
BA,1998,4,229,44395695,1998-04-01 00:00:00
BA,1998,4,239,818131,1998-04-01 00:00:00
BA,1998,4,249,4921765,1998-04-01 00:00:00
BA,1998,4,399,223985464,1998-04-01 00:00:00
BA,1998,4,409,9744072,1998-04-01 00:00:00
BA,1998,4,419,437653,1998-04-01 00:00:00
BA,1998,4,429,4865510,1998-04-01 00:00:00
BA,1998,4,439,489,1998-04-01 00:00:00
BA,1998,4,499,15047724,1998-04-01 00:00:00
BA,1998,4,999,239033188,1998-04-01 00:00:00
BA,1998,5,119,2721377,1998-05-01 00:00:00
BA,1998,5,129,62711434,1998-05-01 00:00:00
BA,1998,5,131,29094709,1998-05-01 00:00:00
BA,1998,5,132,30717390,1998-05-01 00:00:00
BA,1998,5,133,5022349,1998-05-01 00:00:00
BA,1998,5,134,19803579,1998-05-01 00:00:00
BA,1998,5,135,2752190,1998-05-01 00:00:00
BA,1998,5,139,87390217,1998-05-01 00:00:00
BA,1998,5,211,20980628,1998-05-01 00:00:00
BA,1998,5,212,0,1998-05-01 00:00:00
BA,1998,5,219,20980628,1998-05-01 00:00:00
BA,1998,5,221,36093034,1998-05-01 00:00:00
BA,1998,5,222,3886685,1998-05-01 00:00:00
BA,1998,5,229,39979719,1998-05-01 00:00:00
BA,1998,5,239,833468,1998-05-01 00:00:00
BA,1998,5,249,4129636,1998-05-01 00:00:00
BA,1998,5,399,218746479,1998-05-01 00:00:00
BA,1998,5,409,10497541,1998-05-01 00:00:00
BA,1998,5,419,429182,1998-05-01 00:00:00
BA,1998,5,429,6245808,1998-05-01 00:00:00
BA,1998,5,439,1906,1998-05-01 00:00:00
BA,1998,5,499,17174437,1998-05-01 00:00:00
BA,1998,5,999,235920916,1998-05-01 00:00:00
BA,1998,6,119,3510865,1998-06-01 00:00:00
BA,1998,6,129,64439878,1998-06-01 00:00:00
BA,1998,6,131,28090429,1998-06-01 00:00:00
BA,1998,6,132,33672309,1998-06-01 00:00:00
BA,1998,6,133,4498714,1998-06-01 00:00:00
BA,1998,6,134,18037998,1998-06-01 00:00:00
BA,1998,6,135,2687934,1998-06-01 00:00:00
BA,1998,6,139,86987384,1998-06-01 00:00:00
BA,1998,6,211,19688102,1998-06-01 00:00:00
BA,1998,6,212,0,1998-06-01 00:00:00
BA,1998,6,219,19688102,1998-06-01 00:00:00
BA,1998,6,221,37413651,1998-06-01 00:00:00
BA,1998,6,222,3415523,1998-06-01 00:00:00
BA,1998,6,229,40829174,1998-06-01 00:00:00
BA,1998,6,239,572519,1998-06-01 00:00:00
BA,1998,6,249,5766811,1998-06-01 00:00:00
BA,1998,6,399,221794733,1998-06-01 00:00:00
BA,1998,6,409,10512217,1998-06-01 00:00:00
BA,1998,6,419,387899,1998-06-01 00:00:00
BA,1998,6,429,5382767,1998-06-01 00:00:00
BA,1998,6,439,2586,1998-06-01 00:00:00
BA,1998,6,499,16285469,1998-06-01 00:00:00
BA,1998,6,999,238080202,1998-06-01 00:00:00
BA,1998,7,119,2992854,1998-07-01 00:00:00
BA,1998,7,129,67732548,1998-07-01 00:00:00
BA,1998,7,131,27775881,1998-07-01 00:00:00
BA,1998,7,132,34554293,1998-07-01 00:00:00
BA,1998,7,133,5358414,1998-07-01 00:00:00
BA,1998,7,134,18555921,1998-07-01 00:00:00
BA,1998,7,135,2977833,1998-07-01 00:00:00
BA,1998,7,139,89222342,1998-07-01 00:00:00
BA,1998,7,211,19256135,1998-07-01 00:00:00
BA,1998,7,212,0,1998-07-01 00:00:00
BA,1998,7,219,19256135,1998-07-01 00:00:00
BA,1998,7,221,38662407,1998-07-01 00:00:00
BA,1998,7,222,3611622,1998-07-01 00:00:00
BA,1998,7,229,42274029,1998-07-01 00:00:00
BA,1998,7,239,672001,1998-07-01 00:00:00
BA,1998,7,249,3976963,1998-07-01 00:00:00
BA,1998,7,399,226126872,1998-07-01 00:00:00
BA,1998,7,409,10428384,1998-07-01 00:00:00
BA,1998,7,419,393372,1998-07-01 00:00:00
BA,1998,7,429,6093370,1998-07-01 00:00:00
BA,1998,7,439,3040,1998-07-01 00:00:00
BA,1998,7,499,16918166,1998-07-01 00:00:00
BA,1998,7,999,243045038,1998-07-01 00:00:00
BA,1998,8,119,2870184,1998-08-01 00:00:00
BA,1998,8,129,61767853,1998-08-01 00:00:00
BA,1998,8,131,28659371,1998-08-01 00:00:00
BA,1998,8,132,32547834,1998-08-01 00:00:00
BA,1998,8,133,5617379,1998-08-01 00:00:00
BA,1998,8,134,18768744,1998-08-01 00:00:00
BA,1998,8,135,3120669,1998-08-01 00:00:00
BA,1998,8,139,88713997,1998-08-01 00:00:00
BA,1998,8,211,18577918,1998-08-01 00:00:00
BA,1998,8,212,0,1998-08-01 00:00:00
BA,1998,8,219,18577918,1998-08-01 00:00:00
BA,1998,8,221,38711814,1998-08-01 00:00:00
BA,1998,8,222,3542175,1998-08-01 00:00:00
BA,1998,8,229,42253989,1998-08-01 00:00:00
BA,1998,8,239,1022273,1998-08-01 00:00:00
BA,1998,8,249,3838237,1998-08-01 00:00:00
BA,1998,8,399,219044451,1998-08-01 00:00:00
BA,1998,8,409,9699523,1998-08-01 00:00:00
BA,1998,8,419,433190,1998-08-01 00:00:00
BA,1998,8,429,6656522,1998-08-01 00:00:00
BA,1998,8,439,2731,1998-08-01 00:00:00
BA,1998,8,499,16791965,1998-08-01 00:00:00
BA,1998,8,999,235836416,1998-08-01 00:00:00
BA,1998,9,119,2971492,1998-09-01 00:00:00
BA,1998,9,129,63492656,1998-09-01 00:00:00
BA,1998,9,131,27484887,1998-09-01 00:00:00
BA,1998,9,132,33143167,1998-09-01 00:00:00
BA,1998,9,133,5350526,1998-09-01 00:00:00
BA,1998,9,134,20058048,1998-09-01 00:00:00
BA,1998,9,135,3016280,1998-09-01 00:00:00
BA,1998,9,139,89052907,1998-09-01 00:00:00
BA,1998,9,211,18766669,1998-09-01 00:00:00
BA,1998,9,212,0,1998-09-01 00:00:00
BA,1998,9,219,18766669,1998-09-01 00:00:00
BA,1998,9,221,40819437,1998-09-01 00:00:00
BA,1998,9,222,3404016,1998-09-01 00:00:00
BA,1998,9,229,44223453,1998-09-01 00:00:00
BA,1998,9,239,789930,1998-09-01 00:00:00
BA,1998,9,249,3727780,1998-09-01 00:00:00
BA,1998,9,399,223024887,1998-09-01 00:00:00
BA,1998,9,409,3245223,1998-09-01 00:00:00
BA,1998,9,419,443610,1998-09-01 00:00:00
BA,1998,9,429,5358401,1998-09-01 00:00:00
BA,1998,9,439,1231,1998-09-01 00:00:00
BA,1998,9,499,9048465,1998-09-01 00:00:00
BA,1998,9,999,232073352,1998-09-01 00:00:00
BA,1999,1,119,2150422,1999-01-01 00:00:00
BA,1999,1,129,71352405,1999-01-01 00:00:00
BA,1999,1,131,31524352,1999-01-01 00:00:00
BA,1999,1,132,34456321,1999-01-01 00:00:00
BA,1999,1,133,5538425,1999-01-01 00:00:00
BA,1999,1,134,16489637,1999-01-01 00:00:00
BA,1999,1,135,5423789,1999-01-01 00:00:00
BA,1999,1,139,93432524,1999-01-01 00:00:00
BA,1999,1,211,22432583,1999-01-01 00:00:00
BA,1999,1,212,0,1999-01-01 00:00:00
BA,1999,1,219,22432583,1999-01-01 00:00:00
BA,1999,1,221,41299417,1999-01-01 00:00:00
BA,1999,1,222,3857452,1999-01-01 00:00:00
BA,1999,1,229,45156869,1999-01-01 00:00:00
BA,1999,1,239,729451,1999-01-01 00:00:00
BA,1999,1,249,10066078,1999-01-01 00:00:00
BA,1999,1,399,245320332,1999-01-01 00:00:00
BA,1999,1,409,1978850,1999-01-01 00:00:00
BA,1999,1,419,580672,1999-01-01 00:00:00
BA,1999,1,429,4281367,1999-01-01 00:00:00
BA,1999,1,439,3052,1999-01-01 00:00:00
BA,1999,1,499,6843941,1999-01-01 00:00:00
BA,1999,1,999,252164273,1999-01-01 00:00:00
BA,1999,10,119,3160829,1999-10-01 00:00:00
BA,1999,10,129,93879480,1999-10-01 00:00:00
BA,1999,10,131,25621838,1999-10-01 00:00:00
BA,1999,10,132,24512073,1999-10-01 00:00:00
BA,1999,10,133,5552176,1999-10-01 00:00:00
BA,1999,10,134,24344210,1999-10-01 00:00:00
BA,1999,10,135,6292477,1999-10-01 00:00:00
BA,1999,10,139,86322774,1999-10-01 00:00:00
BA,1999,10,211,0,1999-10-01 00:00:00
BA,1999,10,212,0,1999-10-01 00:00:00
BA,1999,10,219,22637882,1999-10-01 00:00:00
BA,1999,10,221,74342071,1999-10-01 00:00:00
BA,1999,10,222,3374022,1999-10-01 00:00:00
BA,1999,10,229,77716093,1999-10-01 00:00:00
BA,1999,10,239,830472,1999-10-01 00:00:00
BA,1999,10,249,4772578,1999-10-01 00:00:00
BA,1999,10,399,289320108,1999-10-01 00:00:00
BA,1999,10,409,3405022,1999-10-01 00:00:00
BA,1999,10,419,629854,1999-10-01 00:00:00
BA,1999,10,429,6407435,1999-10-01 00:00:00
BA,1999,10,439,4640,1999-10-01 00:00:00
BA,1999,10,499,10446951,1999-10-01 00:00:00
BA,1999,10,999,299767059,1999-10-01 00:00:00
BA,1999,11,119,3655498,1999-11-01 00:00:00
BA,1999,11,129,88329750,1999-11-01 00:00:00
BA,1999,11,131,25420530,1999-11-01 00:00:00
BA,1999,11,132,29140487,1999-11-01 00:00:00
BA,1999,11,133,4784537,1999-11-01 00:00:00
BA,1999,11,134,22961184,1999-11-01 00:00:00
BA,1999,11,135,5883323,1999-11-01 00:00:00
BA,1999,11,139,88190064,1999-11-01 00:00:00
BA,1999,11,211,0,1999-11-01 00:00:00
BA,1999,11,212,0,1999-11-01 00:00:00
BA,1999,11,219,22921030,1999-11-01 00:00:00
BA,1999,11,221,72042862,1999-11-01 00:00:00
BA,1999,11,222,7722676,1999-11-01 00:00:00
BA,1999,11,229,79765538,1999-11-01 00:00:00
BA,1999,11,239,830472,1999-11-01 00:00:00
BA,1999,11,249,3131375,1999-11-01 00:00:00
BA,1999,11,399,286823727,1999-11-01 00:00:00
BA,1999,11,409,2186418,1999-11-01 00:00:00
BA,1999,11,419,545184,1999-11-01 00:00:00
BA,1999,11,429,4289713,1999-11-01 00:00:00
BA,1999,11,439,1353,1999-11-01 00:00:00
BA,1999,11,499,7022668,1999-11-01 00:00:00
BA,1999,11,999,293846395,1999-11-01 00:00:00
BA,1999,12,119,2773437,1999-12-01 00:00:00
BA,1999,12,129,77149789,1999-12-01 00:00:00
BA,1999,12,131,25049027,1999-12-01 00:00:00
BA,1999,12,132,28385233,1999-12-01 00:00:00
BA,1999,12,133,4615022,1999-12-01 00:00:00
BA,1999,12,134,22741885,1999-12-01 00:00:00
BA,1999,12,135,5835594,1999-12-01 00:00:00
BA,1999,12,139,86626761,1999-12-01 00:00:00
BA,1999,12,211,0,1999-12-01 00:00:00
BA,1999,12,212,0,1999-12-01 00:00:00
BA,1999,12,219,21913744,1999-12-01 00:00:00
BA,1999,12,221,68259877,1999-12-01 00:00:00
BA,1999,12,222,4438170,1999-12-01 00:00:00
BA,1999,12,229,72698047,1999-12-01 00:00:00
BA,1999,12,239,740352,1999-12-01 00:00:00
BA,1999,12,249,3290803,1999-12-01 00:00:00
BA,1999,12,399,265192933,1999-12-01 00:00:00
BA,1999,12,409,2841409,1999-12-01 00:00:00
BA,1999,12,419,953404,1999-12-01 00:00:00
BA,1999,12,429,5880060,1999-12-01 00:00:00
BA,1999,12,439,136,1999-12-01 00:00:00
BA,1999,12,499,9675009,1999-12-01 00:00:00
BA,1999,12,999,274867942,1999-12-01 00:00:00
BA,1999,2,119,3414268,1999-02-01 00:00:00
BA,1999,2,129,68096294,1999-02-01 00:00:00
BA,1999,2,131,29379685,1999-02-01 00:00:00
BA,1999,2,132,30365481,1999-02-01 00:00:00
BA,1999,2,133,4969158,1999-02-01 00:00:00
BA,1999,2,134,17741738,1999-02-01 00:00:00
BA,1999,2,135,1978254,1999-02-01 00:00:00
BA,1999,2,139,84434316,1999-02-01 00:00:00
BA,1999,2,211,22010881,1999-02-01 00:00:00
BA,1999,2,212,0,1999-02-01 00:00:00
BA,1999,2,219,22010881,1999-02-01 00:00:00
BA,1999,2,221,42588747,1999-02-01 00:00:00
BA,1999,2,222,2840793,1999-02-01 00:00:00
BA,1999,2,229,45429540,1999-02-01 00:00:00
BA,1999,2,239,0,1999-02-01 00:00:00
BA,1999,2,249,5756411,1999-02-01 00:00:00
BA,1999,2,399,229141710,1999-02-01 00:00:00
BA,1999,2,409,0,1999-02-01 00:00:00
BA,1999,2,419,0,1999-02-01 00:00:00
BA,1999,2,429,0,1999-02-01 00:00:00
BA,1999,2,439,0,1999-02-01 00:00:00
BA,1999,2,499,0,1999-02-01 00:00:00
BA,1999,2,999,229141710,1999-02-01 00:00:00
BA,1999,3,119,3725155,1999-03-01 00:00:00
BA,1999,3,129,80177247,1999-03-01 00:00:00
BA,1999,3,131,30495406,1999-03-01 00:00:00
BA,1999,3,132,28555075,1999-03-01 00:00:00
BA,1999,3,133,4622244,1999-03-01 00:00:00
BA,1999,3,134,15744360,1999-03-01 00:00:00
BA,1999,3,135,7813694,1999-03-01 00:00:00
BA,1999,3,139,87230779,1999-03-01 00:00:00
BA,1999,3,211,0,1999-03-01 00:00:00
BA,1999,3,212,21687025,1999-03-01 00:00:00
BA,1999,3,219,21687025,1999-03-01 00:00:00
BA,1999,3,221,40135047,1999-03-01 00:00:00
BA,1999,3,222,2599634,1999-03-01 00:00:00
BA,1999,3,229,42734682,1999-03-01 00:00:00
BA,1999,3,239,15029083,1999-03-01 00:00:00
BA,1999,3,249,2810530,1999-03-01 00:00:00
BA,1999,3,399,253394500,1999-03-01 00:00:00
BA,1999,3,409,4656732,1999-03-01 00:00:00
BA,1999,3,419,471992,1999-03-01 00:00:00
BA,1999,3,429,6530805,1999-03-01 00:00:00
BA,1999,3,439,0,1999-03-01 00:00:00
BA,1999,3,499,11659529,1999-03-01 00:00:00
BA,1999,3,999,265054029,1999-03-01 00:00:00
BA,1999,4,119,3202996,1999-04-01 00:00:00
BA,1999,4,129,75754580,1999-04-01 00:00:00
BA,1999,4,131,29780006,1999-04-01 00:00:00
BA,1999,4,132,24844171,1999-04-01 00:00:00
BA,1999,4,133,4084188,1999-04-01 00:00:00
BA,1999,4,134,21097439,1999-04-01 00:00:00
BA,1999,4,135,2934031,1999-04-01 00:00:00
BA,1999,4,139,82739836,1999-04-01 00:00:00
BA,1999,4,211,22011655,1999-04-01 00:00:00
BA,1999,4,212,0,1999-04-01 00:00:00
BA,1999,4,219,22011655,1999-04-01 00:00:00
BA,1999,4,221,52702481,1999-04-01 00:00:00
BA,1999,4,222,3546422,1999-04-01 00:00:00
BA,1999,4,229,56248903,1999-04-01 00:00:00
BA,1999,4,239,545182,1999-04-01 00:00:00
BA,1999,4,249,2673328,1999-04-01 00:00:00
BA,1999,4,399,243176480,1999-04-01 00:00:00
BA,1999,4,409,4800862,1999-04-01 00:00:00
BA,1999,4,419,418596,1999-04-01 00:00:00
BA,1999,4,429,2599236,1999-04-01 00:00:00
BA,1999,4,439,166,1999-04-01 00:00:00
BA,1999,4,499,7818860,1999-04-01 00:00:00
BA,1999,4,999,250995340,1999-04-01 00:00:00
BA,1999,5,119,4101564,1999-05-01 00:00:00
BA,1999,5,129,62710925,1999-05-01 00:00:00
BA,1999,5,131,23602604,1999-05-01 00:00:00
BA,1999,5,132,24324030,1999-05-01 00:00:00
BA,1999,5,133,4665272,1999-05-01 00:00:00
BA,1999,5,134,23430136,1999-05-01 00:00:00
BA,1999,5,135,5883171,1999-05-01 00:00:00
BA,1999,5,139,81905212,1999-05-01 00:00:00
BA,1999,5,211,0,1999-05-01 00:00:00
BA,1999,5,212,0,1999-05-01 00:00:00
BA,1999,5,219,21646237,1999-05-01 00:00:00
BA,1999,5,221,47973968,1999-05-01 00:00:00
BA,1999,5,222,3284466,1999-05-01 00:00:00
BA,1999,5,229,51258434,1999-05-01 00:00:00
BA,1999,5,239,1082930,1999-05-01 00:00:00
BA,1999,5,249,2968198,1999-05-01 00:00:00
BA,1999,5,399,225673500,1999-05-01 00:00:00
BA,1999,5,409,8393393,1999-05-01 00:00:00
BA,1999,5,419,526305,1999-05-01 00:00:00
BA,1999,5,429,4430171,1999-05-01 00:00:00
BA,1999,5,439,316,1999-05-01 00:00:00
BA,1999,5,499,13350185,1999-05-01 00:00:00
BA,1999,5,999,239023685,1999-05-01 00:00:00
BA,1999,6,119,3173731,1999-06-01 00:00:00
BA,1999,6,129,64623780,1999-06-01 00:00:00
BA,1999,6,131,23334438,1999-06-01 00:00:00
BA,1999,6,132,24608228,1999-06-01 00:00:00
BA,1999,6,133,4790372,1999-06-01 00:00:00
BA,1999,6,134,24965119,1999-06-01 00:00:00
BA,1999,6,135,6268268,1999-06-01 00:00:00
BA,1999,6,139,83966425,1999-06-01 00:00:00
BA,1999,6,211,0,1999-06-01 00:00:00
BA,1999,6,212,0,1999-06-01 00:00:00
BA,1999,6,219,21989071,1999-06-01 00:00:00
BA,1999,6,221,53791804,1999-06-01 00:00:00
BA,1999,6,222,2821679,1999-06-01 00:00:00
BA,1999,6,229,56613483,1999-06-01 00:00:00
BA,1999,6,239,738274,1999-06-01 00:00:00
BA,1999,6,249,2608738,1999-06-01 00:00:00
BA,1999,6,399,233713501,1999-06-01 00:00:00
BA,1999,6,409,11407574,1999-06-01 00:00:00
BA,1999,6,419,654232,1999-06-01 00:00:00
BA,1999,6,429,3361699,1999-06-01 00:00:00
BA,1999,6,439,1597,1999-06-01 00:00:00
BA,1999,6,499,15425102,1999-06-01 00:00:00
BA,1999,6,999,249138603,1999-06-01 00:00:00
BA,1999,7,119,3071798,1999-07-01 00:00:00
BA,1999,7,129,73896953,1999-07-01 00:00:00
BA,1999,7,131,25231100,1999-07-01 00:00:00
BA,1999,7,132,26459356,1999-07-01 00:00:00
BA,1999,7,133,4557543,1999-07-01 00:00:00
BA,1999,7,134,26805438,1999-07-01 00:00:00
BA,1999,7,135,6956524,1999-07-01 00:00:00
BA,1999,7,139,90009961,1999-07-01 00:00:00
BA,1999,7,211,0,1999-07-01 00:00:00
BA,1999,7,212,0,1999-07-01 00:00:00
BA,1999,7,219,22611993,1999-07-01 00:00:00
BA,1999,7,221,53565616,1999-07-01 00:00:00
BA,1999,7,222,3365502,1999-07-01 00:00:00
BA,1999,7,229,56931118,1999-07-01 00:00:00
BA,1999,7,239,850228,1999-07-01 00:00:00
BA,1999,7,249,3150296,1999-07-01 00:00:00
BA,1999,7,399,250522348,1999-07-01 00:00:00
BA,1999,7,409,11442121,1999-07-01 00:00:00
BA,1999,7,419,405665,1999-07-01 00:00:00
BA,1999,7,429,8253261,1999-07-01 00:00:00
BA,1999,7,439,330,1999-07-01 00:00:00
BA,1999,7,499,20101378,1999-07-01 00:00:00
BA,1999,7,999,270623726,1999-07-01 00:00:00
BA,1999,8,119,2903512,1999-08-01 00:00:00
BA,1999,8,129,67333088,1999-08-01 00:00:00
BA,1999,8,131,25289975,1999-08-01 00:00:00
BA,1999,8,132,25466912,1999-08-01 00:00:00
BA,1999,8,133,4597764,1999-08-01 00:00:00
BA,1999,8,134,23361300,1999-08-01 00:00:00
BA,1999,8,135,4732220,1999-08-01 00:00:00
BA,1999,8,139,83448171,1999-08-01 00:00:00
BA,1999,8,211,0,1999-08-01 00:00:00
BA,1999,8,212,0,1999-08-01 00:00:00
BA,1999,8,219,22885850,1999-08-01 00:00:00
BA,1999,8,221,64708399,1999-08-01 00:00:00
BA,1999,8,222,3156773,1999-08-01 00:00:00
BA,1999,8,229,67865172,1999-08-01 00:00:00
BA,1999,8,239,850228,1999-08-01 00:00:00
BA,1999,8,249,2857151,1999-08-01 00:00:00
BA,1999,8,399,248143172,1999-08-01 00:00:00
BA,1999,8,409,10399130,1999-08-01 00:00:00
BA,1999,8,419,402715,1999-08-01 00:00:00
BA,1999,8,429,7756546,1999-08-01 00:00:00
BA,1999,8,439,488,1999-08-01 00:00:00
BA,1999,8,499,18558879,1999-08-01 00:00:00
BA,1999,8,999,266702051,1999-08-01 00:00:00
BA,1999,9,119,3388137,1999-09-01 00:00:00
BA,1999,9,129,71120825,1999-09-01 00:00:00
BA,1999,9,131,23920166,1999-09-01 00:00:00
BA,1999,9,132,24330211,1999-09-01 00:00:00
BA,1999,9,133,4584760,1999-09-01 00:00:00
BA,1999,9,134,22938743,1999-09-01 00:00:00
BA,1999,9,135,5720019,1999-09-01 00:00:00
BA,1999,9,139,81493899,1999-09-01 00:00:00
BA,1999,9,211,0,1999-09-01 00:00:00
BA,1999,9,212,0,1999-09-01 00:00:00
BA,1999,9,219,20641748,1999-09-01 00:00:00
BA,1999,9,221,68670202,1999-09-01 00:00:00
BA,1999,9,222,3185495,1999-09-01 00:00:00
BA,1999,9,229,71855697,1999-09-01 00:00:00
BA,1999,9,239,830472,1999-09-01 00:00:00
BA,1999,9,249,3483397,1999-09-01 00:00:00
BA,1999,9,399,252814175,1999-09-01 00:00:00
BA,1999,9,409,10205634,1999-09-01 00:00:00
BA,1999,9,419,423037,1999-09-01 00:00:00
BA,1999,9,429,8237607,1999-09-01 00:00:00
BA,1999,9,439,185,1999-09-01 00:00:00
BA,1999,9,499,18866463,1999-09-01 00:00:00
BA,1999,9,999,271680638,1999-09-01 00:00:00
BA,2000,1,119,2829331,2000-01-01 00:00:00
BA,2000,1,129,95055601,2000-01-01 00:00:00
BA,2000,1,131,29560965,2000-01-01 00:00:00
BA,2000,1,132,36660141,2000-01-01 00:00:00
BA,2000,1,133,5164202,2000-01-01 00:00:00
BA,2000,1,134,33714334,2000-01-01 00:00:00
BA,2000,1,135,5471356,2000-01-01 00:00:00
BA,2000,1,139,110570998,2000-01-01 00:00:00
BA,2000,1,211,22589953,2000-01-01 00:00:00
BA,2000,1,212,0,2000-01-01 00:00:00
BA,2000,1,219,22589953,2000-01-01 00:00:00
BA,2000,1,221,71271044,2000-01-01 00:00:00
